# Created by simulation python

1737 atoms

5 atom types

 0.0   17.3240 xlo xhi
 0.0   39.7080 ylo yhi
 0.0   33.9470 zlo zhi
Masses

1 26.982
2 40.078
3 15.994
4 1.0079
5 12.011

Atoms

1       2  0.000000    1.650000    7.977000   23.979000
2       2  0.000000   16.470000   20.600000    8.871000
3       2  0.000000    1.629000   14.617000   25.155000
4       2  0.000000   16.448000   27.241000   10.047000
5       2  0.000000   13.569000   25.538000    8.915000
6       2  0.000000   16.074000   12.915000   24.022000
7       2  0.000000    1.985000   22.237000   10.012000
8       2  0.000000    4.489000    9.613000   25.120000
9       2  0.000000   13.577000   28.864000    9.435000
10      2  0.000000   16.082000   16.241000   24.542000
11      2  0.000000    1.611000   11.275000   24.615000
12      1  0.000000   16.431000   23.899000    9.507000
13      3  0.000000   14.633000   30.121000   10.437000
14      3  0.000000   17.137000   17.498000   25.545000
15      3  0.000000   12.531000   27.592000    8.456000
16      3  0.000000   15.036000   14.968000   23.563000
17      3  0.000000   15.183000   28.601000    8.453000
18      3  0.000000   17.687000   15.977000   23.560000
19      3  0.000000   11.986000   29.161000   10.443000
20      3  0.000000   14.490000   16.538000   25.551000
21      3  0.000000    0.582000   10.030000   23.567000
22      3  0.000000   15.402000   22.654000    8.459000
23      3  0.000000    2.641000   12.533000   25.634000
24      3  0.000000   17.460000   25.157000   10.526000
25      3  0.000000    3.213000   10.984000   23.637000
26      3  0.000000   18.032000   23.608000    8.530000
27      3  0.000000    0.003000   11.518000   25.593000
28      3  0.000000   14.823000   24.142000   10.485000
29      3  0.000000   14.138000   27.344000   10.463000
30      3  0.000000   16.643000   14.721000   25.570000
31      3  0.000000   13.008000   30.370000    8.433000
32      3  0.000000   15.513000   17.747000   23.541000
33      3  0.000000    1.064000   12.799000   23.602000
34      3  0.000000   15.883000   25.422000    8.494000
35      3  0.000000    2.185000    9.738000   25.607000
36      3  0.000000   17.005000   22.361000   10.499000
37      3  0.000000    0.388000   24.174000   13.879000
38      3  0.000000    0.374000   11.056000   20.118000
39      3  0.000000   15.193000   23.679000    5.010000
40      3  0.000000    2.030000   22.277000   12.565000
41      3  0.000000   16.195000   21.242000   13.282000
42      3  0.000000   14.911000   25.125000   13.233000
43      4  0.000000   -0.007000   26.168000    5.680000
44      3  0.000000    2.498000   13.545000   20.788000
45      4  0.000000    1.962000   25.390000    6.405000
46      3  0.000000    4.467000   12.767000   21.512000
47      3  0.000000    2.892000   11.353000   20.801000
48      3  0.000000    0.776000   25.180000    5.922000
49      5  0.000000    3.280000   12.556000   21.030000
50      4  0.000000   14.916000   29.784000   11.195000
51      4  0.000000   17.421000   17.161000   26.302000
52      4  0.000000   12.350000   27.644000    7.554000
53      4  0.000000   14.855000   15.021000   22.661000
54      4  0.000000   15.045000   28.531000    7.539000
55      4  0.000000   17.550000   15.907000   22.646000
56      4  0.000000   12.090000   29.512000   11.248000
57      4  0.000000   14.594000   16.888000   26.355000
58      4  0.000000    0.442000   10.117000   22.661000
59      4  0.000000   15.261000   22.741000    7.554000
60      4  0.000000    2.901000   12.146000   26.423000
61      4  0.000000   17.721000   24.769000   11.316000
62      4  0.000000    3.057000   10.950000   22.722000
63      4  0.000000   17.877000   23.574000    7.614000
64      4  0.000000    0.058000   11.965000   26.378000
65      4  0.000000   14.878000   24.589000   11.270000
66      4  0.000000   13.907000   26.998000   11.285000
67      4  0.000000   16.411000   14.375000   26.393000
68      4  0.000000   13.421000   30.427000    7.622000
69      4  0.000000   15.925000   17.803000   22.729000
70      4  0.000000    1.360000   12.736000   22.782000
71      4  0.000000   16.179000   25.360000    7.675000
72      4  0.000000    1.976000    9.380000   26.431000
73      4  0.000000   16.795000   22.003000   11.323000
74      4  0.000000    0.823000   23.487000   13.468000
75      4  0.000000   -0.579000   23.944000   13.574000
76      4  0.000000   -0.132000   11.673000   20.561000
77      4  0.000000   14.688000   24.297000    5.454000
78      4  0.000000    1.204000   11.165000   20.433000
79      4  0.000000   16.023000   23.788000    5.325000
80      4  0.000000    2.863000   22.357000   12.789000
81      4  0.000000    1.845000   21.409000   12.819000
82      4  0.000000   17.010000   20.732000   13.106000
83      4  0.000000   15.579000   20.526000   13.423000
84      4  0.000000   14.078000   25.525000   13.227000
85      4  0.000000   15.565000   25.739000   13.030000
86      2  0.000000    4.920000   20.600000    8.871000
87      2  0.000000    7.425000    7.977000   23.979000
88      2  0.000000    4.899000   27.241000   10.047000
89      1  0.000000    7.403000   14.617000   25.155000
90      2  0.000000    2.020000   25.538000    8.915000
91      2  0.000000    4.524000   12.915000   24.022000
92      2  0.000000    7.759000   22.237000   10.012000
93      2  0.000000   10.264000    9.613000   25.120000
94      1  0.000000    2.028000   28.864000    9.435000
95      2  0.000000    4.532000   16.241000   24.542000
96      2  0.000000    4.881000   23.899000    9.507000
97      2  0.000000    7.386000   11.275000   24.615000
98      3  0.000000    3.083000   30.121000   10.437000
99      3  0.000000    5.588000   17.498000   25.545000
100     3  0.000000    0.982000   27.592000    8.456000
101     3  0.000000    3.487000   14.968000   23.563000
102     3  0.000000    3.633000   28.601000    8.453000
103     3  0.000000    6.138000   15.977000   23.560000
104     3  0.000000    0.436000   29.161000   10.443000
105     3  0.000000    2.941000   16.538000   25.551000
106     3  0.000000    3.852000   22.654000    8.459000
107     3  0.000000    6.357000   10.030000   23.567000
108     3  0.000000    5.911000   25.157000   10.526000
109     3  0.000000    8.415000   12.533000   25.634000
110     3  0.000000    6.483000   23.608000    8.530000
111     3  0.000000    8.987000   10.984000   23.637000
112     3  0.000000    3.273000   24.142000   10.485000
113     3  0.000000    5.778000   11.518000   25.593000
114     3  0.000000    2.589000   27.344000   10.463000
115     3  0.000000    5.093000   14.721000   25.570000
116     3  0.000000    1.459000   30.370000    8.433000
117     3  0.000000    3.963000   17.747000   23.541000
118     3  0.000000    4.334000   25.422000    8.494000
119     3  0.000000    6.838000   12.799000   23.602000
120     3  0.000000    5.455000   22.361000   10.499000
121     3  0.000000    7.960000    9.738000   25.607000
122     3  0.000000    6.163000   24.174000   13.879000
123     3  0.000000    3.644000   23.679000    5.010000
124     3  0.000000    6.148000   11.056000   20.118000
125     3  0.000000    7.805000   22.277000   12.565000
126     3  0.000000    4.645000   21.242000   13.282000
127     3  0.000000    3.362000   25.125000   13.233000
128     3  0.000000    5.768000   26.168000    5.680000
129     3  0.000000    7.737000   25.390000    6.405000
130     4  0.000000   10.242000   12.767000   21.512000
131     3  0.000000    6.162000   23.976000    5.693000
132     4  0.000000    8.667000   11.353000   20.801000
133     5  0.000000    6.551000   25.180000    5.922000
134     3  0.000000    9.055000   12.556000   21.030000
135     4  0.000000    3.367000   29.784000   11.195000
136     4  0.000000    5.872000   17.161000   26.302000
137     4  0.000000    0.801000   27.644000    7.554000
138     4  0.000000    3.305000   15.021000   22.661000
139     4  0.000000    3.496000   28.531000    7.539000
140     4  0.000000    6.000000   15.907000   22.646000
141     4  0.000000    0.540000   29.512000   11.248000
142     4  0.000000    3.045000   16.888000   26.355000
143     4  0.000000    3.712000   22.741000    7.554000
144     4  0.000000    6.217000   10.117000   22.661000
145     4  0.000000    6.171000   24.769000   11.316000
146     4  0.000000    8.676000   12.146000   26.423000
147     4  0.000000    6.327000   23.574000    7.614000
148     4  0.000000    8.832000   10.950000   22.722000
149     4  0.000000    3.328000   24.589000   11.270000
150     4  0.000000    5.833000   11.965000   26.378000
151     4  0.000000    2.357000   26.998000   11.285000
152     4  0.000000    4.862000   14.375000   26.393000
153     4  0.000000    1.871000   30.427000    7.622000
154     4  0.000000    4.376000   17.803000   22.729000
155     4  0.000000    4.630000   25.360000    7.675000
156     4  0.000000    7.134000   12.736000   22.782000
157     4  0.000000    5.246000   22.003000   11.323000
158     4  0.000000    7.751000    9.380000   26.431000
159     4  0.000000    6.598000   23.487000   13.468000
160     4  0.000000    5.196000   23.944000   13.574000
161     4  0.000000    3.139000   24.297000    5.454000
162     4  0.000000    5.643000   11.673000   20.561000
163     4  0.000000    4.474000   23.788000    5.325000
164     4  0.000000    6.978000   11.165000   20.433000
165     4  0.000000    8.638000   22.357000   12.789000
166     4  0.000000    7.620000   21.409000   12.819000
167     4  0.000000    5.461000   20.732000   13.106000
168     4  0.000000    4.029000   20.526000   13.423000
169     4  0.000000    2.529000   25.525000   13.227000
170     4  0.000000    4.015000   25.739000   13.030000
171     2  0.000000   10.695000   20.600000    8.871000
172     2  0.000000   13.200000    7.977000   23.979000
173     2  0.000000   10.673000   27.241000   10.047000
174     2  0.000000   13.178000   14.617000   25.155000
175     1  0.000000    7.794000   25.538000    8.915000
176     2  0.000000   10.299000   12.915000   24.022000
177     2  0.000000   13.534000   22.237000   10.012000
178     1  0.000000   16.038000    9.613000   25.120000
179     2  0.000000    7.802000   28.864000    9.435000
180     2  0.000000   10.307000   16.241000   24.542000
181     2  0.000000   10.656000   23.899000    9.507000
182     2  0.000000   13.160000   11.275000   24.615000
183     3  0.000000    8.858000   30.121000   10.437000
184     3  0.000000   11.363000   17.498000   25.545000
185     3  0.000000    6.757000   27.592000    8.456000
