    0.000000    2.264990
    1.667820    1.888926
    3.335641    1.783180
    5.003461    2.178640
    6.671282    1.814330
    8.339102    1.695895
   10.006923    2.194921
   11.674743    1.976813
   13.342564    1.658059
   15.010384    2.051109
   16.678205    2.049389
   18.346025    1.682531
   20.013846    1.879104
   21.681666    1.964154
   23.349487    1.835084
   25.017307    1.804715
   26.685128    1.969888
   28.352948    1.932453
   30.020769    1.910044
   31.688589    2.106283
   33.356410    2.132695
   35.024231    1.998892
   36.692051    2.017158
   38.359871    2.017046
   40.027692    1.928087
   41.695512    2.058366
   43.363333    2.102776
   45.031154    2.179890
   46.698974    2.216085
   48.366794    2.288643
   50.034615    2.235446
   51.702435    2.291927
   53.370256    2.335748
   55.038076    2.403849
   56.705897    2.324264
   58.373717    2.375879
   60.041538    2.366525
   61.709359    2.528700
   63.377179    2.427454
   65.044999    2.376803
   66.712820    2.429896
   68.380640    2.505664
   70.048461    2.518610
   71.716281    2.534591
   73.384102    2.597253
   75.051922    2.661637
   76.719743    2.667446
   78.387563    2.678083
   80.055384    2.832805
   81.723204    2.934279
   83.391025    3.012272
   85.058845    3.065591
   86.726666    2.924613
   88.394486    2.874547
   90.062307    2.977924
   91.730127    3.084437
   93.397948    3.045932
   95.065768    3.047945
   96.733589    3.074817
   98.401409    3.045849
  100.069230    3.035942
  101.737050    3.268816
  103.404871    3.168243
  105.072691    3.139272
  106.740512    3.158680
  108.408332    3.307423
  110.076153    3.401209
  111.743973    3.417452
  113.411794    3.414243
  115.079614    3.476981
  116.747435    3.506304
  118.415255    3.588919
  120.083076    3.510829
  121.750896    3.482709
  123.418717    3.561331
  125.086537    3.481065
  126.754358    3.440335
  128.422179    3.546574
  130.089999    3.694164
  131.757819    3.880370
  133.425640    3.581269
  135.093460    3.626872
  136.761281    3.635921
  138.429102    3.813065
  140.096922    3.903887
  141.764742    4.034472
  143.432563    4.234302
  145.100383    4.367953
  146.768204    4.596032
  148.436025    4.798456
  150.103845    4.880199
  151.771665    4.910842
  153.439486    4.991230
  155.107306    5.022844
  156.775127    5.309897
  158.442947    5.244654
  160.110768    5.544165
  161.778588    5.737865
  163.446409    5.672342
  165.114229    5.846246
  166.782050    5.919656
  168.449870    6.195471
  170.117691    6.519180
  171.785511    6.489753
  173.453332    6.669788
  175.121152    6.828051
  176.788973    7.126053
  178.456793    6.924440
  180.124614    7.210338
  181.792434    8.004157
  183.460255    7.906460
  185.128075    7.958246
  186.795896    8.478557
  188.463717    9.469405
  190.131537    9.334252
