    0.000000  874.841015
    1.667820  823.940252
    3.335641  734.682798
    5.003461  660.049761
    6.671282  569.185787
    8.339102  498.455654
   10.006923  428.413884
   11.674743  393.004427
   13.342564  365.520633
   15.010384  338.745987
   16.678205  301.943827
   18.346025  268.032574
   20.013846  275.771650
   21.681666  237.498985
   23.349487  218.339204
   25.017307  205.263768
   26.685128  196.008929
   28.352948  169.335471
   30.020769  178.004715
   31.688589  163.669409
   33.356410  155.265418
   35.024231  145.972691
   36.692051  132.289949
   38.359871  121.919342
   40.027692  117.046007
   41.695512  110.036334
   43.363333  108.121360
   45.031154   95.565881
   46.698974   97.329944
   48.366794   91.805568
   50.034615   84.790255
   51.702435   84.678151
   53.370256   78.338229
   55.038076   68.068874
   56.705897   69.593668
   58.373717   68.376426
   60.041538   62.437384
   61.709359   62.186350
   63.377179   55.542762
   65.044999   53.172018
   66.712820   49.574882
   68.380640   47.220978
   70.048461   42.338583
   71.716281   40.172766
   73.384102   42.634787
   75.051922   36.847745
   76.719743   35.669385
   78.387563   32.760531
   80.055384   34.240471
   81.723204   31.852926
   83.391025   31.484314
   85.058845   27.829246
   86.726666   27.122332
   88.394486   24.502424
   90.062307   26.108018
   91.730127   24.523755
   93.397948   23.865116
   95.065768   21.878845
   96.733589   20.075807
   98.401409   19.543765
  100.069230   18.950293
  101.737050   18.203853
  103.404871   18.566209
  105.072691   17.112124
  106.740512   15.550802
  108.408332   15.788070
  110.076153   14.641769
  111.743973   14.416339
  113.411794   14.262952
  115.079614   13.154281
  116.747435   12.272966
  118.415255   11.950027
  120.083076   11.417919
  121.750896   11.468161
  123.418717   10.405742
  125.086537   10.718799
  126.754358    9.433715
  128.422179    9.238026
  130.089999    8.449169
  131.757819    8.840330
  133.425640    8.344821
  135.093460    8.554779
  136.761281    8.081052
  138.429102    7.835816
  140.096922    7.930666
  141.764742    6.695192
  143.432563    7.215262
  145.100383    6.474360
  146.768204    6.291848
  148.436025    5.864977
  150.103845    6.062441
  151.771665    5.599425
  153.439486    5.386694
  155.107306    5.250774
  156.775127    5.097271
  158.442947    4.735002
  160.110768    4.916142
  161.778588    4.750298
  163.446409    4.450405
  165.114229    4.486169
  166.782050    4.526665
  168.449870    4.134828
  170.117691    4.000799
  171.785511    3.960781
  173.453332    3.757717
  175.121152    3.678262
  176.788973    3.271177
  178.456793    3.555356
  180.124614    3.467370
  181.792434    3.362511
  183.460255    3.039989
  185.128075    3.038603
  186.795896    2.919009
  188.463717    2.685805
  190.131537    2.520083
  191.799357    2.558121
  193.467178    2.642302
  195.134998    2.405368
  196.802819    2.497344
  198.470639    2.124482
  200.138460    2.260360
  201.806280    2.172801
  203.474101    2.283452
  205.141921    1.987006
  206.809742    2.062463
  208.477562    1.857098
  210.145383    1.922879
  211.813203    1.877650
  213.481024    1.728739
  215.148844    1.756717
  216.816665    1.638364
  218.484485    1.609815
  220.152306    1.659278
  221.820126    1.420246
  223.487947    1.608796
  225.155767    1.386785
  226.823588    1.385683
  228.491408    1.391413
  230.159229    1.458972
  231.827049    1.419533
  233.494870    1.339266
  235.162690    1.196293
  236.830511    1.291704
  238.498331    1.212009
  240.166152    1.187085
  241.833972    1.106831
  243.501793    1.080798
  245.169613    1.103765
  246.837434    1.080402
  248.505254    1.045882
  250.173075    0.968004
  251.840895    0.975625
  253.508716    1.068835
  255.176536    0.911157
  256.844357    0.906778
  258.512177    0.953137
  260.179998    0.851134
  261.847818    0.832102
  263.515639    0.842060
  265.183459    0.789438
  266.851280    0.790907
  268.519100    0.767735
  270.186921    0.794955
  271.854741    0.773273
  273.522562    0.704587
  275.190382    0.742931
  276.858203    0.654223
  278.526023    0.672714
  280.193844    0.741959
  281.861664    0.645774
  283.529485    0.665525
  285.197305    0.616681
  286.865126    0.588185
  288.532946    0.615813
  290.200767    0.574707
  291.868587    0.586397
  293.536408    0.538958
  295.204228    0.562108
  296.872049    0.553344
  298.539869    0.497542
  300.207690    0.526496
  301.875511    0.485853
  303.543331    0.494749
  305.211151    0.497576
  306.878972    0.466543
  308.546792    0.465489
  310.214613    0.417626
  311.882433    0.428598
  313.550254    0.398266
  315.218074    0.435008
  316.885895    0.444874
  318.553716    0.381729
  320.221536    0.408477
  321.889356    0.386229
  323.557177    0.376255
  325.224997    0.373813
  326.892818    0.381266
  328.560638    0.351359
  330.228459    0.332027
  331.896279    0.350622
  333.564100    0.323607
  335.231921    0.332759
  336.899741    0.342546
  338.567561    0.308981
  340.235382    0.332355
  341.903202    0.322655
  343.571023    0.296600
  345.238843    0.297171
  346.906664    0.279289
  348.574484    0.289632
  350.242305    0.270906
  351.910125    0.262336
  353.577946    0.271312
  355.245767    0.255480
  356.913587    0.258751
  358.581407    0.251005
  360.249228    0.250824
  361.917048    0.224112
  363.584869    0.244438
  365.252689    0.227928
  366.920510    0.221968
  368.588330    0.237463
  370.256151    0.228557
  371.923971    0.214850
  373.591792    0.211951
  375.259612    0.218674
  376.927433    0.212475
  378.595253    0.206411
  380.263074    0.215178
  381.930894    0.218596
  383.598715    0.207624
  385.266535    0.195723
  386.934356    0.184576
  388.602176    0.184451
  390.269997    0.192248
  391.937817    0.172985
  393.605638    0.175730
  395.273458    0.184632
  396.941279    0.171800
  398.609099    0.168041
  400.276920    0.165807
  401.944740    0.157179
  403.612561    0.170616
  405.280381    0.173799
  406.948202    0.154680
  408.616022    0.159337
  410.283843    0.151598
  411.951663    0.154112
  413.619484    0.154686
  415.287304    0.151300
  416.955125    0.149064
  418.622945    0.138392
  420.290766    0.145295
  421.958586    0.136029
  423.626407    0.135651
  425.294227    0.131293
  426.962048    0.132923
  428.629868    0.133344
  430.297689    0.129546
  431.965509    0.129325
  433.633330    0.126049
  435.301151    0.118501
  436.968971    0.113292
  438.636791    0.119842
  440.304612    0.122593
  441.972432    0.106361
  443.640253    0.109818
  445.308073    0.100336
  446.975894    0.111964
  448.643714    0.101628
  450.311535    0.104838
  451.979355    0.103487
  453.647176    0.104286
  455.314996    0.102602
  456.982817    0.106970
  458.650637    0.101608
  460.318458    0.101442
  461.986278    0.100168
  463.654099    0.094858
  465.321919    0.093166
  466.989740    0.097480
  468.657560    0.094362
  470.325381    0.094856
  471.993201    0.094412
  473.661022    0.084646
  475.328842    0.096438
  476.996663    0.085037
  478.664483    0.091718
  480.332304    0.079806
  482.000124    0.080510
  483.667945    0.078178
  485.335765    0.080582
  487.003586    0.081227
  488.671406    0.073967
  490.339227    0.078191
  492.007047    0.076777
  493.674868    0.074190
  495.342688    0.073771
  497.010509    0.072590
  498.678329    0.076275
  500.346150    0.073146
  502.013970    0.074919
  503.681791    0.073325
  505.349611    0.074308
  507.017432    0.071680
  508.685252    0.070542
  510.353073    0.073489
  512.020893    0.071918
  513.688714    0.073219
  515.356534    0.063859
  517.024355    0.066805
  518.692175    0.063741
  520.359996    0.065043
  522.027816    0.067437
  523.695637    0.060672
  525.363457    0.068179
  527.031278    0.063254
  528.699098    0.061396
  530.366919    0.063636
  532.034739    0.058454
  533.702560    0.058420
  535.370381    0.063216
  537.038201    0.056330
  538.706021    0.062060
  540.373842    0.059458
  542.041662    0.057916
  543.709483    0.056974
  545.377304    0.056836
  547.045124    0.059383
  548.712944    0.059247
  550.380765    0.058007
  552.048585    0.055918
  553.716406    0.053456
  555.384226    0.049956
  557.052047    0.051518
  558.719867    0.053134
  560.387688    0.048434
  562.055508    0.053516
  563.723329    0.051905
  565.391149    0.053121
  567.058970    0.050959
  568.726790    0.048005
  570.394611    0.047780
  572.062431    0.050050
  573.730252    0.047047
  575.398072    0.051032
  577.065893    0.048162
  578.733714    0.045644
  580.401534    0.045184
  582.069354    0.048316
  583.737175    0.045874
  585.404995    0.049639
  587.072816    0.046565
  588.740636    0.049386
  590.408457    0.045605
  592.076277    0.042978
  593.744098    0.043947
  595.411918    0.045524
  597.079739    0.045697
  598.747559    0.045353
  600.415380    0.045508
  602.083200    0.043930
  603.751021    0.044811
  605.418841    0.044839
  607.086662    0.041924
  608.754482    0.042843
  610.422303    0.043987
