# 

1400 atoms

2 atom types

 0.0   23.8750000 xlo xhi
 0.0   23.8750000 ylo yhi
 0.0   23.8750000 zlo zhi
Masses

1 12.011 # C
2 1.0079 # H

Atoms

1       1  0.000000     2.220000000     2.050000000    16.570000000
2       1  0.000000     1.070000000     1.210000000    16.350000000
3       1  0.000000     0.990000000    -0.070000000    16.950000000
4       1  0.000000     2.100000000    -0.450000000    17.770000000
5       1  0.000000     3.230000000     0.380000000    17.970000000
6       1  0.000000     3.270000000     1.700000000    17.440000000
7       2  0.000000     2.070000000     3.100000000    16.290000000
8       2  0.000000     0.310000000     1.600000000    15.680000000
9       2  0.000000     0.160000000    -0.710000000    16.660000000
10      2  0.000000     4.000000000     0.100000000    18.600000000
11      2  0.000000     3.980000000     2.490000000    17.700000000
12      1  0.000000     1.970000000    -1.770000000    18.530000000
13      2  0.000000     2.820000000    -1.830000000    19.260000000
14      1  0.000000     0.790000000    -1.920000000    19.490000000
15      1  0.000000     0.230000000    -0.730000000    20.090000000
16      1  0.000000     0.380000000    -3.190000000    20.000000000
17      1  0.000000    -0.930000000    -0.830000000    20.910000000
18      2  0.000000     0.600000000     0.270000000    19.800000000
19      1  0.000000    -0.670000000    -3.250000000    20.960000000
20      2  0.000000     0.900000000    -4.100000000    19.650000000
21      1  0.000000    -1.410000000    -2.060000000    21.370000000
22      2  0.000000    -1.300000000     0.070000000    21.450000000
23      2  0.000000    -0.900000000    -4.180000000    21.420000000
24      2  0.000000    -2.270000000    -2.190000000    22.080000000
25      1  0.000000     2.260000000    -2.870000000    17.550000000
26      2  0.000000     1.290000000    -3.030000000    17.060000000
27      2  0.000000     3.000000000    -2.600000000    16.820000000
28      2  0.000000     2.490000000    -3.880000000    17.900000000
29      1  0.000000     7.400000000    17.810000000     8.550000000
30      1  0.000000     6.510000000    16.780000000     8.910000000
31      1  0.000000     6.840000000    15.470000000     8.550000000
32      1  0.000000     7.970000000    15.240000000     7.750000000
33      1  0.000000     8.870000000    16.240000000     7.400000000
34      1  0.000000     8.660000000    17.570000000     7.910000000
35      2  0.000000     7.120000000    18.810000000     8.770000000
36      2  0.000000     5.620000000    16.960000000     9.490000000
37      2  0.000000     6.170000000    14.600000000     8.720000000
38      2  0.000000     9.840000000    16.040000000     6.870000000
39      2  0.000000     9.280000000    18.390000000     7.670000000
40      1  0.000000     8.060000000    13.840000000     7.160000000
41      2  0.000000     8.880000000    13.730000000     6.530000000
42      1  0.000000     8.450000000    12.780000000     8.190000000
43      1  0.000000     7.940000000    11.440000000     8.130000000
44      1  0.000000     9.480000000    13.140000000     9.150000000
45      1  0.000000     8.500000000    10.430000000     9.020000000
46      2  0.000000     7.200000000    11.050000000     7.380000000
47      1  0.000000    10.060000000    12.070000000     9.910000000
48      2  0.000000     9.920000000    14.110000000     9.280000000
49      1  0.000000     9.540000000    10.780000000     9.900000000
50      2  0.000000     8.260000000     9.400000000     8.960000000
51      2  0.000000    10.770000000    12.330000000    10.640000000
52      2  0.000000     9.920000000    10.010000000    10.500000000
53      1  0.000000     6.890000000    13.580000000     6.210000000
54      2  0.000000     6.760000000    14.440000000     5.510000000
55      2  0.000000     7.030000000    12.680000000     5.650000000
56      2  0.000000     5.960000000    13.470000000     6.820000000
57      1  0.000000    22.850000000    21.530000000    10.540000000
58      1  0.000000    22.860000000    20.390000000    11.370000000
59      1  0.000000    22.530000000    19.190000000    10.810000000
60      1  0.000000    22.070000000    19.070000000     9.430000000
61      1  0.000000    21.990000000    20.260000000     8.670000000
62      1  0.000000    22.310000000    21.450000000     9.270000000
63      2  0.000000    23.320000000    22.480000000    10.900000000
64      2  0.000000    23.290000000    20.440000000    12.340000000
65      2  0.000000    22.850000000    18.280000000    11.350000000
66      2  0.000000    21.670000000    20.190000000     7.650000000
67      2  0.000000    22.270000000    22.420000000     8.750000000
68      1  0.000000    21.750000000    17.750000000     8.890000000
69      2  0.000000    22.530000000    17.580000000     8.150000000
70      1  0.000000    22.080000000    16.600000000     9.860000000
71      1  0.000000    23.400000000    16.120000000     9.920000000
72      1  0.000000    21.070000000    15.990000000    10.680000000
73      1  0.000000    23.710000000    15.010000000    10.680000000
74      2  0.000000    24.170000000    16.510000000     9.320000000
75      1  0.000000    21.360000000    14.830000000    11.340000000
76      2  0.000000    20.060000000    16.360000000    10.820000000
77      1  0.000000    22.670000000    14.290000000    11.330000000
78      2  0.000000    24.760000000    14.670000000    10.660000000
79      2  0.000000    20.550000000    14.230000000    11.840000000
80      2  0.000000    22.870000000    13.320000000    11.700000000
81      1  0.000000    20.450000000    17.680000000     8.090000000
82      2  0.000000    20.180000000    16.760000000     7.660000000
83      2  0.000000    19.700000000    17.910000000     8.790000000
84      2  0.000000    20.540000000    18.430000000     7.380000000
85      1  0.000000    19.090000000    22.590000000     0.430000000
